texture_tag_hex,status,bound_bsi_stem,confidence,face_count,model_count,candidate_bsi_stems,notes
00002c010000,unbound,,none,1,1,,
030f18abffff,unbound,,none,1,1,,
00000000040f,unbound,,none,1,1,,
18abffff0000,unbound,,none,1,1,,
f00000000000,unbound,,none,1,1,,
cc0000000c00,unbound,,none,1,1,,
e00000001100,unbound,,none,1,1,,
420000002a00,unbound,,none,1,1,,
4f0000002a00,unbound,,none,1,1,,
370000004700,unbound,,none,1,1,,
4d0000004600,unbound,,none,1,1,,
85ffffff2400,unbound,,none,1,1,,
b1ffffff2700,unbound,,none,1,1,,
20ffffff0f00,unbound,,none,1,1,,
15ffffff0c00,unbound,,none,1,1,,
24ffffff2900,unbound,,none,1,1,,
24ffffff1900,unbound,,none,1,1,,
b7ffffff25ff,unbound,,none,1,1,,
100000003aff,unbound,,none,1,1,,
b8ffffff8cff,unbound,,none,1,1,,
b80000004fff,unbound,,none,1,1,,
00000000101f,unbound,,none,1,1,,
01005c440100,unbound,,none,1,1,,
401aff04c7ab,unbound,,none,1,1,,
00ccccaa0000,unbound,,none,1,1,,
0000803f727d,unbound,,none,1,1,,
17aaee8aa117,unbound,,none,1,1,,
5e2a6c3238b4,unbound,,none,1,1,,
0000803f68e1,unbound,,none,1,1,,
80e6bba60d6b,unbound,,none,1,1,,
4a30c0b23220,unbound,,none,1,1,,
00000000505d,unbound,,none,1,1,,
a836ee04e007,unbound,,none,1,1,,
0000bc010000,unbound,,none,1,1,,
46de110d6000,unbound,,none,1,1,,
f000000007ee,unbound,,none,1,1,,
14010000c00f,unbound,,none,1,1,,
110d20010000,unbound,,none,1,1,,
000080010000,unbound,,none,1,1,,
000000005c01,unbound,,none,1,1,,
900cc501008c,unbound,,none,1,1,,
000b00000098,unbound,,none,1,1,,
00f4ffff0091,unbound,,none,1,1,,
000b00000091,unbound,,none,1,1,,
7400b501160a,unbound,,none,1,1,,
8300000025ff,unbound,,none,1,1,,
5cffffff0000,unbound,,none,1,1,,
5effffff0000,unbound,,none,1,1,,
800000000000,unbound,,none,1,1,,
81000000dd00,unbound,,none,1,1,,
8100000023ff,unbound,,none,1,1,,
ffffffff01ff,unbound,,none,1,1,,
3c00b5017100,unbound,,none,1,1,,
e20000007500,unbound,,none,1,1,,
d80000008700,unbound,,none,1,1,,
1dfffffffcff,unbound,,none,1,1,,
52ffffff88ff,unbound,,none,1,1,,
da0000008500,unbound,,none,1,1,,
e10000007800,unbound,,none,1,1,,
e70000001a00,unbound,,none,1,1,,
2bffffff8700,unbound,,none,1,1,,
0b000000f0ff,unbound,,none,1,1,,
1800000074ff,unbound,,none,1,1,,
4400000010ff,unbound,,none,1,1,,
f1ffffff1900,unbound,,none,1,1,,
79ffffffbc00,unbound,,none,1,1,,
94ffffff7200,unbound,,none,1,1,,
2b0000003fff,unbound,,none,1,1,,
3a0000000dff,unbound,,none,1,1,,
50ffffffb900,unbound,,none,1,1,,
2fffffff1900,unbound,,none,1,1,,
901cb5010000,unbound,,none,1,1,,
900cc501006b,unbound,,none,1,1,,
00dffeff0017,unbound,,none,1,1,,
00dffeff0018,unbound,,none,1,1,,
002001000018,unbound,,none,1,1,,
0020010000a9,unbound,,none,1,1,,
00ddfeff0054,unbound,,none,1,1,,
00e1feff0048,unbound,,none,1,1,,
001e01000048,unbound,,none,1,1,,
001e010000e3,unbound,,none,1,1,,
00e0feff008f,unbound,,none,1,1,,
00defeff0093,unbound,,none,1,1,,
002101000093,unbound,,none,1,1,,
00210100005f,unbound,,none,1,1,,
00200100000a,unbound,,none,1,1,,
002001000023,unbound,,none,1,1,,
00defeff00cf,unbound,,none,1,1,,
00e0feff00c9,unbound,,none,1,1,,
001f010000c9,unbound,,none,1,1,,
7400b5016609,unbound,,none,1,1,,
340000004100,unbound,,none,1,1,,
32000000b100,unbound,,none,1,1,,
34000000f200,unbound,,none,1,1,,
320000004200,unbound,,none,1,1,,
330000003f00,unbound,,none,1,1,,
0000000044ff,unbound,,none,1,1,,
320000004fff,unbound,,none,1,1,,
340000000fff,unbound,,none,1,1,,
34000000c1ff,unbound,,none,1,1,,
8c10b5010000,unbound,,none,1,1,,
000070440000,unbound,,none,1,1,,
0000ee04d802,unbound,,none,1,1,,
3c003c040000,unbound,,none,1,1,,
44000e050000,unbound,,none,1,1,,
02007e060000,unbound,,none,1,1,,
0300434d0100,unbound,,none,1,1,,
5c002a060000,unbound,,none,1,1,,
0070ffff8c8a,unbound,,none,1,1,,
5c000e050000,unbound,,none,1,1,,
000078c40000,unbound,,none,1,1,,
f43371030200,unbound,,none,1,1,,
7c00dc090000,unbound,,none,1,1,,
4c00e4070000,unbound,,none,1,1,,
3c003c070000,unbound,,none,1,1,,
1800c2050000,unbound,,none,1,1,,
08001a050000,unbound,,none,1,1,,
6c01e8130000,unbound,,none,1,1,,
540140130000,unbound,,none,1,1,,
3c0144120000,unbound,,none,1,1,,
2c019c110000,unbound,,none,1,1,,
dc00f40d0000,unbound,,none,1,1,,
cc00440d0000,unbound,,none,1,1,,
bc007c0c0000,unbound,,none,1,1,,
ac00d40b0000,unbound,,none,1,1,,
9c002c0b0000,unbound,,none,1,1,,
8000dc090000,unbound,,none,1,1,,
4800e8060000,unbound,,none,1,1,,
240040060000,unbound,,none,1,1,,
140098050000,unbound,,none,1,1,,
0400f0040000,unbound,,none,1,1,,
0c00ba140000,unbound,,none,1,1,,
9800840a0000,unbound,,none,1,1,,
3000be060000,unbound,,none,1,1,,
200000003d18,unbound,,none,1,1,,
e41400007801,unbound,,none,1,1,,
121400006401,unbound,,none,1,1,,
c21200004401,unbound,,none,1,1,,
1a1200003401,unbound,,none,1,1,,
721100002401,unbound,,none,1,1,,
ca1000001401,unbound,,none,1,1,,
0a1000000401,unbound,,none,1,1,,
4a0f0000f400,unbound,,none,1,1,,
920e0000e400,unbound,,none,1,1,,
ca0d0000d400,unbound,,none,1,1,,
1a0d0000c400,unbound,,none,1,1,,
520c0000b400,unbound,,none,1,1,,
aa0b0000a400,unbound,,none,1,1,,
d80a00009000,unbound,,none,1,1,,
060a00007c00,unbound,,none,1,1,,
0e0800004c00,unbound,,none,1,1,,
660700003c00,unbound,,none,1,1,,
ec0500001800,unbound,,none,1,1,,
440500000800,unbound,,none,1,1,,
000024290000,unbound,,none,1,1,,
661400006c01,unbound,,none,1,1,,
6e1200003c01,unbound,,none,1,1,,
c61100002c01,unbound,,none,1,1,,
2e0e0000dc00,unbound,,none,1,1,,
6e0d0000cc00,unbound,,none,1,1,,
a60c0000bc00,unbound,,none,1,1,,
fe0b0000ac00,unbound,,none,1,1,,
560b00009c00,unbound,,none,1,1,,
300a00008000,unbound,,none,1,1,,
e40700004800,unbound,,none,1,1,,
6a0600002400,unbound,,none,1,1,,
c20500001400,unbound,,none,1,1,,
1a0500000400,unbound,,none,1,1,,
f05f00000c00,unbound,,none,1,1,,
2c0b00009800,unbound,,none,1,1,,
e80600003000,unbound,,none,1,1,,
400600002000,unbound,,none,1,1,,
2c5c71030200,unbound,,none,1,1,,
6700000000a0,unbound,,none,1,1,,
8c013a130000,unbound,,none,1,1,,
78013e120000,unbound,,none,1,1,,
580142110000,unbound,,none,1,1,,
64827103900c,unbound,,none,1,1,,
900c81033c00,unbound,,none,1,1,,
f00e71030200,unbound,,none,1,1,,
3c00d2040000,unbound,,none,1,1,,
3c00d2042c00,unbound,,none,1,1,,
900cfe040080,unbound,,none,1,1,,
005bfdff0080,unbound,,none,1,1,,
00bb020000e0,unbound,,none,1,1,,
004b02000080,unbound,,none,1,1,,
00db020000c0,unbound,,none,1,1,,
560400f05000,unbound,,none,1,1,,
0effffff0aff,unbound,,none,1,1,,
00010000f600,unbound,,none,1,1,,
900092079508,unbound,,none,1,1,,
4c0092040000,unbound,,none,1,1,,
1400bc020000,unbound,,none,1,1,,
7c0042050000,unbound,,none,1,1,,
14003e020000,unbound,,none,1,1,,
0900f8070000,unbound,,none,1,1,,
4c00cc040000,unbound,,none,1,1,,
080014020000,unbound,,none,1,1,,
0b00f8070000,unbound,,none,1,1,,
8c008c050000,unbound,,none,1,1,,
100092020000,unbound,,none,1,1,,
7a5404000000,unbound,,none,1,1,,
8c004e070000,unbound,,none,1,1,,
100000000000,unbound,,none,1,1,,
740100000000,unbound,,none,1,1,,
0500feffffff,unbound,,none,1,1,,
0000a4010000,unbound,,none,1,1,,
000000008c01,unbound,,none,1,1,,
000000005001,unbound,,none,1,1,,
00000000f542,unbound,,none,1,1,,
00000080b175,unbound,,none,1,1,,
8a0700009400,unbound,,none,1,1,,
7400ee040100,unbound,,none,1,1,,
0c00ca000000,unbound,,none,1,1,,
ceb4000000c0,unbound,,none,1,1,,
0400ce5c0000,unbound,,none,1,1,,
3563010000c0,unbound,,none,1,1,,
0c00a0000000,unbound,,none,1,1,,
0000ce5c0000,unbound,,none,1,1,,
0000350b0100,unbound,,none,1,1,,
ceb40000676e,unbound,,none,1,1,,
000080c30080,unbound,,none,1,1,,
0000000000c0,unbound,,none,1,1,,
000080430040,unbound,,none,1,1,,
000040430080,unbound,,none,1,1,,
000080420040,unbound,,none,1,1,,
0000804200c0,unbound,,none,1,1,,
000080c3d76f,unbound,,none,1,1,,
e19300000200,unbound,,none,1,1,,
ffff00c0ffff,unbound,,none,1,1,,
ce5c00000058,unbound,,none,1,1,,
3c00ee040080,unbound,,none,1,1,,
00d501000000,unbound,,none,1,1,,
009502000080,unbound,,none,1,1,,
0055fcff00c0,unbound,,none,1,1,,
0055fdff0040,unbound,,none,1,1,,
0015feff00c0,unbound,,none,1,1,,
0095ffff0040,unbound,,none,1,1,,
0055000000c0,unbound,,none,1,1,,
00d501000040,unbound,,none,1,1,,
0095020000c0,unbound,,none,1,1,,
00a6fcff00f4,unbound,,none,1,1,,
00a9feff003b,unbound,,none,1,1,,
00b2feff0014,unbound,,none,1,1,,
00fefeff0091,unbound,,none,1,1,,
00ecfcff0040,unbound,,none,1,1,,
009f0300006f,unbound,,none,1,1,,
d60700f00048,unbound,,none,1,1,,
000084007006,unbound,,none,1,1,,
e60400f07f79,unbound,,none,1,1,,
000070007206,unbound,,none,1,1,,
00005c001005,unbound,,none,1,1,,
00003000b803,unbound,,none,1,1,,
010000e8fcff,unbound,,none,1,1,,
000040006804,unbound,,none,1,1,,
000018007a6c,unbound,,none,1,1,,
00008000fa06,unbound,,none,1,1,,
00001c001003,unbound,,none,1,1,,
020009000c06,unbound,,none,1,1,,
000054005a05,unbound,,none,1,1,,
00002c00b803,unbound,,none,1,1,,
020010009406,unbound,,none,1,1,,
000064000c06,unbound,,none,1,1,,
00003000e203,unbound,,none,1,1,,
00002000fcf2,unbound,,none,1,1,,
000090006007,unbound,,none,1,1,,
000050001005,unbound,,none,1,1,,
000000000051,unbound,,none,1,1,,
4057ff046058,unbound,,none,1,1,,
000000006051,unbound,,none,1,1,,
000000009051,unbound,,none,1,1,,
0000000027f8,unbound,,none,1,1,,
0000c4030000,unbound,,none,1,1,,
0000803fd035,unbound,,none,1,1,,
004998be0000,unbound,,none,1,1,,
ed3252bfd725,unbound,,none,1,1,,
ee22103f912e,unbound,,none,1,1,,
0000f7bf0000,unbound,,none,1,1,,
345fee045675,unbound,,none,1,1,,
480072030000,unbound,,none,1,1,,
0c001381feff,unbound,,none,1,1,,
1c00de010000,unbound,,none,1,1,,
feff76de0100,unbound,,none,1,1,,
4400f8030000,unbound,,none,1,1,,
300086020000,unbound,,none,1,1,,
04009fe90200,unbound,,none,1,1,,
14001381feff,unbound,,none,1,1,,
300026030000,unbound,,none,1,1,,
000000009ba9,unbound,,none,1,1,,
0a0044040000,unbound,,none,1,1,,
14008a010000,unbound,,none,1,1,,
000076de0100,unbound,,none,1,1,,
0000feffb8e5,unbound,,none,1,1,,
000090d70100,unbound,,none,1,1,,
18004e010000,unbound,,none,1,1,,
14004e010000,unbound,,none,1,1,,
03004e010000,unbound,,none,1,1,,
71fb0000b8e5,unbound,,none,1,1,,
0800d7b10000,unbound,,none,1,1,,
0300c2010000,unbound,,none,1,1,,
0800fa000000,unbound,,none,1,1,,
02004e010000,unbound,,none,1,1,,
700050060000,unbound,,none,1,1,,
4400c4040000,unbound,,none,1,1,,
1c0010030000,unbound,,none,1,1,,
0a001c070000,unbound,,none,1,1,,
740010050000,unbound,,none,1,1,,
30003a030000,unbound,,none,1,1,,
aa0200002400,unbound,,none,1,1,,
2c0200001800,unbound,,none,1,1,,
000000000b00,unbound,,none,1,1,,
c05701050000,unbound,,none,1,1,,
280076020000,unbound,,none,1,1,,
448400000300,unbound,,none,1,1,,
000000007089,unbound,,none,1,1,,
030000005400,unbound,,none,1,1,,
0080000000f8,unbound,,none,1,1,,
30fa0005a0fa,unbound,,none,1,1,,
80fe000550ff,unbound,,none,1,1,,
608701050000,unbound,,none,1,1,,
a09901050000,unbound,,none,1,1,,
308a01050000,unbound,,none,1,1,,
308d01050000,unbound,,none,1,1,,
0000803fa03c,unbound,,none,1,1,,
00000000603d,unbound,,none,1,1,,
30cb010550b5,unbound,,none,1,1,,
b0cd01059c00,unbound,,none,1,1,,
000000007632,unbound,,none,1,1,,
00000000000e,unbound,,none,1,1,,
000000000040,unbound,,none,1,1,,
0000020000d4,unbound,,none,1,1,,
00a8010000f4,unbound,,none,1,1,,
0018ffff003c,unbound,,none,1,1,,
3c00b4010000,unbound,,none,1,1,,
5c00bc040000,unbound,,none,1,1,,
0c0000f8feff,unbound,,none,1,1,,
000085fdffff,unbound,,none,1,1,,
540078040000,unbound,,none,1,1,,
1c0008030100,unbound,,none,1,1,,
5c009a040000,unbound,,none,1,1,,
4800d2020000,unbound,,none,1,1,,
1800de010000,unbound,,none,1,1,,
088b000084b5,unbound,,none,1,1,,
48007e020000,unbound,,none,1,1,,
8c90010084b5,unbound,,none,1,1,,
4c0034040000,unbound,,none,1,1,,
03007e020000,unbound,,none,1,1,,
1196020084b5,unbound,,none,1,1,,
1800b4010000,unbound,,none,1,1,,
900cfe041a00,unbound,,none,1,1,,
ec0800001a00,unbound,,none,1,1,,
440500000000,unbound,,none,1,1,,
0060ffff00b0,unbound,,none,1,1,,
0020010000e0,unbound,,none,1,1,,
00a000000020,unbound,,none,1,1,,
00e8ffff0020,unbound,,none,1,1,,
00a0feff0060,unbound,,none,1,1,,
0058ffff00c8,unbound,,none,1,1,,
0010010000f0,unbound,,none,1,1,,
0048010000e0,unbound,,none,1,1,,
00b800000018,unbound,,none,1,1,,
00f0ffff0008,unbound,,none,1,1,,
00a0feff0048,unbound,,none,1,1,,
000546020000,unbound,,none,1,1,,
000080bf6047,unbound,,none,1,1,,
109401051400,unbound,,none,1,1,,
00000000d095,unbound,,none,1,1,,
10c4010520c4,unbound,,none,1,1,,
580fee040000,unbound,,none,1,1,,
448400009101,unbound,,none,1,1,,
1e0100006101,unbound,,none,1,1,,
4020ee042c00,unbound,,none,1,1,,
1e0100000c00,unbound,,none,1,1,,
fffffd5b0000,unbound,,none,1,1,,
0020030040bc,unbound,,none,1,1,,
00a004000000,unbound,,none,1,1,,
0020ffff0000,unbound,,none,1,1,,
3eb305bff8bb,unbound,,none,1,1,,
0060fbff0000,unbound,,none,1,1,,
00ce010530bd,unbound,,none,1,1,,
008002000080,unbound,,none,1,1,,
000003000080,unbound,,none,1,1,,
00d801000000,unbound,,none,1,1,,
003b01000000,unbound,,none,1,1,,
00fafeff0000,unbound,,none,1,1,,
0028feff0000,unbound,,none,1,1,,
0097ffff0000,unbound,,none,1,1,,
004002000000,unbound,,none,1,1,,
005501000000,unbound,,none,1,1,,
00e300000000,unbound,,none,1,1,,
0043ffff0000,unbound,,none,1,1,,
00abfeff0000,unbound,,none,1,1,,
00b4ffff0000,unbound,,none,1,1,,
f80000001100,unbound,,none,1,1,,
000000009087,unbound,,none,1,1,,
00000000c09f,unbound,,none,1,1,,
7400ee040000,unbound,,none,1,1,,
7400ee042400,unbound,,none,1,1,,
d20100000400,unbound,,none,1,1,,
e60500006c00,unbound,,none,1,1,,
b3970500d94b,unbound,,none,1,1,,
0080fcffc691,unbound,,none,1,1,,
900cfe041f00,unbound,,none,1,1,,
ca0a00001300,unbound,,none,1,1,,
6e0600000000,unbound,,none,1,1,,
006003000000,unbound,,none,1,1,,
0020fdff00c0,unbound,,none,1,1,,
070000007dff,unbound,,none,1,1,,
000000007dff,unbound,,none,1,1,,
25ffffff7dff,unbound,,none,1,1,,
000100004d00,unbound,,none,1,1,,
000000c40000,unbound,,none,1,1,,
60ba00050000,unbound,,none,1,1,,
06000000c0ba,unbound,,none,1,1,,
0000c0c30000,unbound,,none,1,1,,
090000000000,unbound,,none,1,1,,
000000440000,unbound,,none,1,1,,
010090c29999,unbound,,none,1,1,,
ff04c8050000,unbound,,none,1,1,,
170000000b00,unbound,,none,1,1,,
010090429999,unbound,,none,1,1,,
ac08ee040200,unbound,,none,1,1,,
cc00000084ff,unbound,,none,1,1,,
bf000000ccff,unbound,,none,1,1,,
610000001f00,unbound,,none,1,1,,
4a000000aaff,unbound,,none,1,1,,
9d0000006800,unbound,,none,1,1,,
6d000000acff,unbound,,none,1,1,,
d00000006b00,unbound,,none,1,1,,
e7000000d900,unbound,,none,1,1,,
c3000000c5ff,unbound,,none,1,1,,
ba000000e4ff,unbound,,none,1,1,,
7400d0060000,unbound,,none,1,1,,
6000fe050000,unbound,,none,1,1,,
5000d75b0100,unbound,,none,1,1,,
7c0024070000,unbound,,none,1,1,,
00000000b04a,unbound,,none,1,1,,
00000000e04a,unbound,,none,1,1,,
3c00ee0400ff,unbound,,none,1,1,,
4043010580ff,unbound,,none,1,1,,
000000003071,unbound,,none,1,1,,
1073ff04d073,unbound,,none,1,1,,
00000000307d,unbound,,none,1,1,,
000001000600,unbound,,none,1,1,,
004401050000,unbound,,none,1,1,,
040000040000,unbound,,none,1,1,,
0c00a6080000,unbound,,none,1,1,,
04002a040000,unbound,,none,1,1,,
040002000000,unbound,,none,1,1,,
3000de010000,unbound,,none,1,1,,
8058ee04900c,unbound,,none,1,1,,
1c64ee040000,unbound,,none,1,1,,
b0cd0105c0cd,unbound,,none,1,1,,
1031ff040400,unbound,,none,1,1,,
2ef964bf2ef9,unbound,,none,1,1,,
00940500f047,unbound,,none,1,1,,
f0f4ff04000b,unbound,,none,1,1,,
0000000070f3,unbound,,none,1,1,,
60f1ff040000,unbound,,none,1,1,,
20f7ff0440fe,unbound,,none,1,1,,
4a0900009c00,unbound,,none,1,1,,
00000000e061,unbound,,none,1,1,,
000000009be8,unbound,,none,1,1,,
74090000a000,unbound,,none,1,1,,
dc09ee040200,unbound,,none,1,1,,
0000c8005e0c,unbound,,none,1,1,,
000094007207,unbound,,none,1,1,,
06000000ffff,unbound,,none,1,1,,
0000cc005e0c,unbound,,none,1,1,,
00008000660a,unbound,,none,1,1,,
000068006a09,unbound,,none,1,1,,
0000000058a9,unbound,,none,1,1,,
00009c00660a,unbound,,none,1,1,,
000060009a99,unbound,,none,1,1,,
00004c00c607,unbound,,none,1,1,,
000008008add,unbound,,none,1,1,,
00004800c607,unbound,,none,1,1,,
00b0fbffe19d,unbound,,none,1,1,,
000000006965,unbound,,none,1,1,,
0a00ef430300,unbound,,none,1,1,,
000064004807,unbound,,none,1,1,,
03000d00aa0e,unbound,,none,1,1,,
0000c400300d,unbound,,none,1,1,,
0000a000380b,unbound,,none,1,1,,
00001c00ce05,unbound,,none,1,1,,
03001100d40e,unbound,,none,1,1,,
0000d000840d,unbound,,none,1,1,,
0000b000340c,unbound,,none,1,1,,
000090004408,unbound,,none,1,1,,
03001100fe0e,unbound,,none,1,1,,
0000d400ae0d,unbound,,none,1,1,,
0000b4005e0c,unbound,,none,1,1,,
000094001a08,unbound,,none,1,1,,
000014007a05,unbound,,none,1,1,,
03001900fe0e,unbound,,none,1,1,,
0000cc00060d,unbound,,none,1,1,,
00009c008c0b,unbound,,none,1,1,,
00008400900a,unbound,,none,1,1,,
00007400e809,unbound,,none,1,1,,
000064004009,unbound,,none,1,1,,
03000d00560e,unbound,,none,1,1,,
00008c00e40a,unbound,,none,1,1,,
00007c003c0a,unbound,,none,1,1,,
000068004009,unbound,,none,1,1,,
030009001609,unbound,,none,1,1,,
00003c001e07,unbound,,none,1,1,,
00000c00a405,unbound,,none,1,1,,
03000c001609,unbound,,none,1,1,,
00004400c607,unbound,,none,1,1,,
000024007606,unbound,,none,1,1,,
000004007921,unbound,,none,1,1,,
00005800c208,unbound,,none,1,1,,
000018002206,unbound,,none,1,1,,
0600ef430300,unbound,,none,1,1,,
00006400c208,unbound,,none,1,1,,
03000500ba0a,unbound,,none,1,1,,
00003000f805,unbound,,none,1,1,,
03001400c013,unbound,,none,1,1,,
000040014612,unbound,,none,1,1,,
000014017810,unbound,,none,1,1,,
0000f000aa0e,unbound,,none,1,1,,
0000b0000a0c,unbound,,none,1,1,,
00002c008add,unbound,,none,1,1,,
00006401c013,unbound,,none,1,1,,
000044017012,unbound,,none,1,1,,
000024012011,unbound,,none,1,1,,
00000401d00f,unbound,,none,1,1,,
0000e8000000,unbound,,none,1,1,,
b804ee040200,unbound,,none,1,1,,
0801fa0f0000,unbound,,none,1,1,,
d800020e0000,unbound,,none,1,1,,
ac00340c0000,unbound,,none,1,1,,
640072070000,unbound,,none,1,1,,
14003e140000,unbound,,none,1,1,,
4c0146120000,unbound,,none,1,1,,
2801f6100000,unbound,,none,1,1,,
fc00560e0000,unbound,,none,1,1,,
ac00b60b0000,unbound,,none,1,1,,
3000066e0a00,unbound,,none,1,1,,
5c0146120000,unbound,,none,1,1,,
dc00b60b0000,unbound,,none,1,1,,
1200ea130000,unbound,,none,1,1,,
400120110000,unbound,,none,1,1,,
0001660a0000,unbound,,none,1,1,,
540118130000,unbound,,none,1,1,,
2001cc100000,unbound,,none,1,1,,
1b35030080de,unbound,,none,1,1,,
68016c130000,unbound,,none,1,1,,
0801120a0000,unbound,,none,1,1,,
640044080000,unbound,,none,1,1,,
6c0196130000,unbound,,none,1,1,,
2c0174110000,unbound,,none,1,1,,
70006a090000,unbound,,none,1,1,,
400048070000,unbound,,none,1,1,,
040096130000,unbound,,none,1,1,,
40009a99f9ff,unbound,,none,1,1,,
e400800e0000,unbound,,none,1,1,,
c000880c0000,unbound,,none,1,1,,
90000e0b0000,unbound,,none,1,1,,
2400a0060000,unbound,,none,1,1,,
040050050000,unbound,,none,1,1,,
1300d40e0000,unbound,,none,1,1,,
d000840d0000,unbound,,none,1,1,,
b000340c0000,unbound,,none,1,1,,
9000e40a0000,unbound,,none,1,1,,
58006e080000,unbound,,none,1,1,,
c800dc0c0000,unbound,,none,1,1,,
74006a090000,unbound,,none,1,1,,
3400eb380600,unbound,,none,1,1,,
ec00560e0000,unbound,,none,1,1,,
bc00dc0c0000,unbound,,none,1,1,,
9800900a0000,unbound,,none,1,1,,
5000f0070000,unbound,,none,1,1,,
9c009a99f9ff,unbound,,none,1,1,,
8c00660a0000,unbound,,none,1,1,,
5c00ec080000,unbound,,none,1,1,,
3800f4060000,unbound,,none,1,1,,
1000a4050000,unbound,,none,1,1,,
5800c2080000,unbound,,none,1,1,,
380072070000,unbound,,none,1,1,,
0c00e40a0000,unbound,,none,1,1,,
700094090000,unbound,,none,1,1,,
500044080000,unbound,,none,1,1,,
d81bee040200,unbound,,none,1,1,,
d400d80d0000,unbound,,none,1,1,,
a8000a0c0000,unbound,,none,1,1,,
34007a050000,unbound,,none,1,1,,
1c00ea130000,unbound,,none,1,1,,
4401f2110000,unbound,,none,1,1,,
2001a2100000,unbound,,none,1,1,,
f4002c0e0000,unbound,,none,1,1,,
8000660a0000,unbound,,none,1,1,,
68006a090000,unbound,,none,1,1,,
0000066e0a00,unbound,,none,1,1,,
5401f2110000,unbound,,none,1,1,,
d8008c0b0000,unbound,,none,1,1,,
60009a99f9ff,unbound,,none,1,1,,
5c016c130000,unbound,,none,1,1,,
18014e100000,unbound,,none,1,1,,
0c00a4050000,unbound,,none,1,1,,
1200c0130000,unbound,,none,1,1,,
480146120000,unbound,,none,1,1,,
10014e100000,unbound,,none,1,1,,
4400c6070000,unbound,,none,1,1,,
5001ee120000,unbound,,none,1,1,,
140178100000,unbound,,none,1,1,,
14007a050000,unbound,,none,1,1,,
50019a120000,unbound,,none,1,1,,
1401fa0f0000,unbound,,none,1,1,,
6400f0070000,unbound,,none,1,1,,
10009a99f9ff,unbound,,none,1,1,,
e000560e0000,unbound,,none,1,1,,
bc005e0c0000,unbound,,none,1,1,,
8c0016090000,unbound,,none,1,1,,
1300aa0e0000,unbound,,none,1,1,,
cc005a0d0000,unbound,,none,1,1,,
ac000a0c0000,unbound,,none,1,1,,
8c00ec080000,unbound,,none,1,1,,
280076060000,unbound,,none,1,1,,
e400020e0000,unbound,,none,1,1,,
c400b20c0000,unbound,,none,1,1,,
a400620b0000,unbound,,none,1,1,,
440072070000,unbound,,none,1,1,,
0400eb380600,unbound,,none,1,1,,
b800b20c0000,unbound,,none,1,1,,
9400ba0a0000,unbound,,none,1,1,,
600098080000,unbound,,none,1,1,,
2000f8050000,unbound,,none,1,1,,
6c0094090000,unbound,,none,1,1,,
4800c6070000,unbound,,none,1,1,,
2800ca060000,unbound,,none,1,1,,
08007a050000,unbound,,none,1,1,,
0c00ec080000,unbound,,none,1,1,,
20004c060000,unbound,,none,1,1,,
0000eb380600,unbound,,none,1,1,,
540098080000,unbound,,none,1,1,,
a45bee04abaa,unbound,,none,1,1,,
180060410000,unbound,,none,1,1,,
b69c00005b23,unbound,,none,1,1,,
56abffff0b9c,unbound,,none,1,1,,
d7b35d3f0200,unbound,,none,1,1,,
00000000dab3,unbound,,none,1,1,,
00000000f004,unbound,,none,1,1,,
00000000d01f,unbound,,none,1,1,,
513333350000,unbound,,none,1,1,,
f01e0205b01f,unbound,,none,1,1,,
00ebfeff101d,unbound,,none,1,1,,
801c02050000,unbound,,none,1,1,,
701a0205301b,unbound,,none,1,1,,
f05f00000100,unbound,,none,1,1,,
300102050000,unbound,,none,1,1,,
200e0205e00e,unbound,,none,1,1,,
00000400700c,unbound,,none,1,1,,
e00b02050000,unbound,,none,1,1,,
f04d00050000,unbound,,none,1,1,,
d04f00050000,unbound,,none,1,1,,
504e00050000,unbound,,none,1,1,,
000000050000,unbound,,none,1,1,,
904100050000,unbound,,none,1,1,,
504200050000,unbound,,none,1,1,,
00000000d0db,unbound,,none,1,1,,
f0da000550d8,unbound,,none,1,1,,
a0d500050000,unbound,,none,1,1,,
00000000d05a,unbound,,none,1,1,,
00000000005b,unbound,,none,1,1,,
00000000305b,unbound,,none,1,1,,
00000000a100,unbound,,none,1,1,,
df00000084ff,unbound,,none,1,1,,
e5000000ddff,unbound,,none,1,1,,
000000000e00,unbound,,none,1,1,,
009701050000,unbound,,none,1,1,,
9c005a070000,unbound,,none,1,1,,
4c00f6040000,unbound,,none,1,1,,
3800d0030000,unbound,,none,1,1,,
1c0028030000,unbound,,none,1,1,,
00009b960200,unbound,,none,1,1,,
6c00ae050000,unbound,,none,1,1,,
3c007c030000,unbound,,none,1,1,,
780016070000,unbound,,none,1,1,,
5c00f0050000,unbound,,none,1,1,,
0e00e2070000,unbound,,none,1,1,,
3400fe020000,unbound,,none,1,1,,
7800aa060000,unbound,,none,1,1,,
0c00f88b0000,unbound,,none,1,1,,
48007fd941a3,unbound,,none,1,1,,
40b2feff0000,unbound,,none,1,1,,
40002e040000,unbound,,none,1,1,,
08000e020000,unbound,,none,1,1,,
0800de040000,unbound,,none,1,1,,
080074bcffff,unbound,,none,1,1,,
080027c80000,unbound,,none,1,1,,
40008a040000,unbound,,none,1,1,,
2c0098030000,unbound,,none,1,1,,
0c0038020000,unbound,,none,1,1,,
0b00b4040000,unbound,,none,1,1,,
100062020000,unbound,,none,1,1,,
38002e040000,unbound,,none,1,1,,
24003c030000,unbound,,none,1,1,,
